Entry_Date,Stock_Y,Stock_X,ADF_PValue_Entry,ZScore_Entry,Beta,Intercept,StdErr_Residual,Position,Exit_Date,ADF_PValue_Exit,ZScore_Exit,Entry_Open_Price_X,Exit_Open_Price_X,Entry_Open_Price_Y,Exit_Open_Price_Y,Lot_Size_X,Lot_Size_Y,Trade_PnL,Returns
29-10-2024,TATAMOTORS.NS,ADANIPORTS.NS,0.018492824,-2.550074374,0.558051377,201.2850575,48.85040067,long,21-11-2024,0.134934947,-0.716976499,1372.7,1114.65,842.75,773.85,1,1,189.15,0.0854
11-04-2025,TATAMOTORS.NS,IOC.NS,0.038558876,-3.355055316,6.988741527,-183.1173155,42.66949174,long,16-04-2025,0.020704711,-3.03070128,131.83,133.83,595.05,616.05,1,7,145,0.1995
11-04-2025,TATAMOTORS.NS,COALINDIA.NS,0.021588027,-2.624309806,2.513955195,-240.2025565,57.33671485,long,05-05-2025,0.02362361,-0.914350485,392.1,385.6,595.05,661.55,1,3,206,0.2087
16-04-2025,TATAMOTORS.NS,BHEL.NS,0.03809806,-2.539862454,3.295514265,36.07901032,64.89140633,long,08-05-2025,0.04463852,-0.786923407,226,217.17,616.05,682.85,1,3,209.23,0.2485
13-01-2025,TATAPOWER.NS,TVSMOTOR.NS,0.045387306,-2.610349718,0.07066002,251.2188767,24.92672545,long,03-02-2025,0.238946461,-3.065894316,2176.6,2653.75,339.95,354.9,1,1,-462.2,-0.1837
14-08-2024,TATAPOWER.NS,BAJAJ-AUTO.NS,0.009345184,-2.561319283,0.041413313,46.49300962,17.49341426,long,23-08-2024,0.011564118,-3.107249702,9749.6,10406.45,405.45,417.95,1,1,-644.35,-0.0635
26-08-2024,TATAPOWER.NS,BAJAJ-AUTO.NS,0.0388151,-2.819341086,0.040476097,52.64698766,18.59153681,long,02-09-2024,0.066444968,-3.255708393,10432.55,11126.1,422.5,433.2,1,1,-682.85,-0.0629
21-10-2024,TATAPOWER.NS,NATIONALUM.NS,0.032975864,-2.859830147,1.701330787,117.1322046,19.10543456,long,24-10-2024,0.033665604,-3.081557595,230,226.35,453.8,438,1,2,-27.95,-0.0409
27-09-2024,TATAPOWER.NS,ADANIPORTS.NS,0.032484076,2.569032074,0.273598691,38.72046844,18.77295823,short,25-10-2024,0.04767992,0.915966773,1456.7,1318.7,485.5,422.1,1,1,-74.6,-0.0384
10-01-2025,TATAPOWER.NS,INDUSTOWER.NS,0.035604617,-2.749183818,0.356115832,298.1335884,20.32715755,long,13-01-2025,0.04168687,-3.53296715,320.4,320.5,356.35,339.95,1,1,-16.5,-0.0244
06-01-2025,TATAPOWER.NS,VEDL.NS,0.010557,-2.666131876,0.314273743,290.9040099,19.2253388,long,09-01-2025,0.034618767,-3.127708556,442.3,438.9,378.65,367.15,1,1,-8.1,-0.0099
08-11-2024,TATAPOWER.NS,NATIONALUM.NS,0.045696758,-3.172854479,1.445049824,157.6075926,22.08281051,long,12-11-2024,0.068822429,-3.00699059,238.89,225.91,432.75,414.15,1,1,-5.62,-0.0084
17-10-2024,TATAPOWER.NS,NATIONALUM.NS,0.006619025,-2.814025129,1.730504485,112.7764977,18.56208628,long,18-10-2024,0.021633007,-3.181283545,225.17,232.12,450.2,453.55,1,2,-0.25,-0.0004
10-01-2025,TATAPOWER.NS,VEDL.NS,0.044884199,-3.534093905,0.294922398,298.5375195,19.70469027,long,13-01-2025,0.064072744,-4.026263135,432.15,413.7,356.35,339.95,1,1,2.05,0.0026
12-07-2024,TATAPOWER.NS,GAIL.NS,0.009475276,-3.133274527,2.129782579,-3.945546845,15.67275796,long,15-07-2024,0.016167364,-3.810616689,228.71,237.16,434.05,439.35,1,2,2.15,0.0032
25-10-2024,TATAPOWER.NS,NATIONALUM.NS,0.049874809,-3.165791693,1.640205766,126.4952595,20.02250541,long,28-10-2024,0.058489187,-3.2919895,218.87,223.79,422.1,425.7,1,2,2.28,0.0036
04-11-2024,TATAPOWER.NS,NATIONALUM.NS,0.030193098,-3.185661483,1.535489532,142.9236269,21.43835576,long,05-11-2024,0.095074864,-3.145412584,230.82,235.03,429.05,434.1,1,2,5.89,0.0089
10-01-2025,TATAPOWER.NS,BAJAJ-AUTO.NS,0.00990474,-2.559179262,0.02036568,227.7823638,19.50515188,long,13-01-2025,0.010727044,-3.205634257,8764,8596.25,356.35,339.95,1,1,151.35,0.0166
23-07-2024,TATAPOWER.NS,ADANIPORTS.NS,0.004798001,-2.683501973,0.299008611,10.07239394,16.52057813,long,06-08-2024,0.005654229,-0.944284227,1507.35,1494.1,416.45,436.7,1,1,33.5,0.0174
02-01-2025,TATAPOWER.NS,M&M.NS,0.037135762,-2.566221953,0.04955798,293.6641808,22.32847256,long,06-01-2025,0.026979931,-3.004967158,3211.1,3105.7,395.5,378.65,1,1,88.55,0.0246
10-01-2025,TATAPOWER.NS,CUMMINSIND.NS,0.006201974,-2.719503548,0.048625946,256.429568,16.88935201,long,13-01-2025,0.008578542,-3.290357591,2999.45,2873.35,356.35,339.95,1,1,109.7,0.0327
09-08-2024,TATAPOWER.NS,ADANIPORTS.NS,0.020684216,-2.581454819,0.287976565,21.50931933,17.60936824,long,27-08-2024,0.017089507,-0.811863039,1533.8,1478.35,417.75,428.15,1,1,65.85,0.0337
12-07-2024,TATAPOWER.NS,BHEL.NS,0.024328249,-3.17763359,1.107431508,118.5447378,14.28946114,long,31-07-2024,0.015070341,-0.551169817,325.9,315.25,434.05,453.6,1,1,30.2,0.0397
06-01-2025,TATAPOWER.NS,VOLTAS.NS,0.034150294,-2.772073334,0.080925944,299.1931407,23.18395467,long,10-01-2025,0.095470371,-3.179197143,1776,1663.5,378.65,356.35,1,1,90.2,0.0419
21-11-2024,TATAPOWER.NS,ADANIPORTS.NS,0.030004151,2.726508011,0.266890448,52.71108929,21.21741567,short,20-12-2024,0.128325879,0.88329036,1114.65,1182.45,408.05,401.1,1,1,74.75,0.0491
08-01-2025,TATAPOWER.NS,BOSCHLTD.NS,0.033228423,-2.503788467,0.006104113,223.7362267,20.45380109,long,13-01-2025,0.065847554,-3.450008398,33014.75,30979.75,374.05,339.95,1,1,2000.9,0.0599
13-01-2025,TATAPOWER.NS,EXIDEIND.NS,0.007589151,-2.910594978,0.302401408,284.4318772,19.63743907,long,12-03-2025,0.1048322,-0.932003069,372.6,340.65,339.95,356.25,1,1,48.25,0.0677
07-10-2024,TATAPOWER.NS,NATIONALUM.NS,0.006231724,-2.68666475,1.795157353,103.2586702,17.76181601,long,10-10-2024,0.005930272,-0.988397648,214.89,212.72,441.3,465.65,1,2,50.87,0.0775
13-01-2025,TATAPOWER.NS,MOTHERSON.NS,0.025211027,-3.011492777,0.638052132,317.0997145,22.0235842,long,19-03-2025,0.260737216,-0.713615331,139.76,129.01,339.95,371.45,1,1,42.25,0.0881
28-01-2025,TATAPOWER.NS,BAJAJ-AUTO.NS,0.023755885,-2.584309866,0.019237977,237.8008397,20.5157545,long,04-03-2025,0.114516835,-0.929855148,8398.4,7333.3,346.35,345.95,1,1,1064.7,0.1218
19-07-2024,TATASTEEL.NS,BOSCHLTD.NS,0.016922556,-2.504628957,0.003515111,54.59862255,6.627744106,long,30-09-2024,0.163244694,-0.895136597,34073.3,37678.9,157.77,168.55,1,1,-3594.82,-0.105
05-08-2024,TATASTEEL.NS,CUMMINSIND.NS,0.00618557,-2.853931664,0.023477473,83.68250741,5.60081771,long,07-08-2024,0.041767676,-3.073164258,3497.9,3748.55,149.82,153.86,1,1,-246.61,-0.0676
19-07-2024,TATASTEEL.NS,GODREJCP.NS,0.021261717,-2.650783963,0.129717704,-7.427420578,8.729384598,long,23-07-2024,0.06460813,-3.175430296,1451.9,1516.7,157.77,160.02,1,1,-62.55,-0.0389
16-07-2024,TATASTEEL.NS,INDUSTOWER.NS,0.045163809,-3.349219235,0.268983677,76.6816844,5.687202462,long,18-07-2024,0.067289077,-3.882380963,406.85,418.95,167.07,166.36,1,1,-12.81,-0.0223
21-08-2024,TATASTEEL.NS,JINDALSTEL.NS,0.026095187,-2.765563784,0.132943624,36.86474642,4.430040488,long,11-09-2024,0.158677498,-3.206680366,957.6,966.9,151.92,148.17,1,1,-13.05,-0.0118
12-07-2024,TATASTEEL.NS,INDUSTOWER.NS,0.024467665,-2.550209669,0.273505342,75.66066331,5.562191609,long,15-07-2024,0.012806308,-3.031465366,392,396.55,168.69,166.76,1,1,-6.48,-0.0116
06-08-2024,TATASTEEL.NS,JINDALSTEL.NS,0.016773164,-2.520314088,0.136536638,34.18328197,4.050070371,long,14-08-2024,0.02942617,-3.459824722,925.35,929.75,150.32,146.17,1,1,-8.55,-0.0079
05-03-2025,TATASTEEL.NS,IRCTC.NS,0.031825462,2.642400109,0.12036059,44.70490069,6.708461154,short,06-03-2025,0.055928198,3.098142086,695.15,702.35,146.1,150.44,1,1,2.86,0.0034
19-07-2024,TATASTEEL.NS,SBIN.NS,0.018215042,-3.525641421,0.184488843,15.80417441,6.271005983,long,06-09-2024,0.075324561,-0.876108696,889.35,782.5,157.77,151.22,1,1,100.3,0.0958
27-02-2025,TCS.NS,GRANULES.NS,0.03490022,-3.048414853,1.950091379,3067.83018,145.6097681,long,28-02-2025,0.041166256,-3.255563401,506.95,461.8,3612.55,3483.25,1,2,-213.45,-0.0518
24-02-2025,TCS.NS,GRANULES.NS,0.00911897,-2.86447109,1.933411438,3080.811005,140.9072071,long,25-02-2025,0.028281516,-3.107413403,516.4,514.75,3675.6,3629.55,1,2,-90.45,-0.0216
27-08-2024,TCS.NS,LICI.NS,0.028005915,2.872932199,1.486614689,2517.032689,130.8199808,short,30-08-2024,0.036069318,3.242560087,1079.15,1064.25,4497.15,4553.75,1,1,-71.5,-0.0128
16-08-2024,TCS.NS,LICI.NS,0.003768613,3.121088829,1.422723413,2560.617413,112.5206227,short,19-08-2024,0.006764024,3.49820405,1057.3,1072.35,4416.05,4490,1,1,-58.9,-0.0108
22-08-2024,TCS.NS,LICI.NS,0.020154882,3.211001697,1.460478259,2534.803335,123.4668603,short,26-08-2024,0.014189892,3.315311036,1075.5,1052.05,4502,4502.45,1,1,-23.9,-0.0043
20-08-2024,TCS.NS,LICI.NS,0.011349765,3.725490477,1.437999146,2550.863454,117.2262379,short,21-08-2024,0.017387957,3.634759756,1067.95,1084.15,4523.3,4551.5,1,1,-12,-0.0021
10-09-2024,TCS.NS,ONGC.NS,0.042126891,2.85269855,5.617208272,2460.747895,135.5402248,short,11-09-2024,0.076927487,3.00455063,295.6,285.3,4507.85,4479.35,1,6,160.7,0.0335
19-08-2024,TCS.NS,RECLTD.NS,0.034777637,2.587711838,1.986032015,2949.564152,146.846863,short,23-09-2024,0.068766573,0.985065622,584.3,542.5,4490,4268.5,1,2,401.2,0.0791
06-09-2024,TCS.NS,LICI.NS,0.046769632,2.525473556,1.541572385,2483.43018,147.2120864,short,11-10-2024,0.417273873,0.990899522,1038.9,948.85,4456.75,4149.2,1,2,525.05,0.0955
05-08-2024,TCS.NS,GRANULES.NS,0.014488259,-3.11260134,3.457540071,2364.555378,137.5727348,long,16-08-2024,0.018588866,-0.549161837,641.7,662.35,4155.05,4416.05,1,3,762.35,0.1589
04-11-2024,TECHM.NS,IEX.NS,0.018245136,2.69637728,5.713479211,436.3762512,79.12964203,short,08-11-2024,0.092477261,3.146735749,173.04,171.07,1638.4,1681.35,1,6,-259.67,-0.1433
22-10-2024,TECHM.NS,IEX.NS,0.022314173,3.733987595,5.531996208,457.8465181,66.30741628,short,23-10-2024,0.04089879,3.898376614,179.16,182.82,1696.55,1735.95,1,6,-232.74,-0.1241
16-07-2024,TECHM.NS,IEX.NS,0.044892055,2.538921347,3.758662305,717.5849126,52.01180386,short,18-07-2024,0.063746265,3.175115706,177.34,173.56,1516.2,1539.35,1,4,-96.38,-0.0569
19-09-2024,TECHM.NS,GRANULES.NS,0.033598935,2.528730399,1.234416135,773.2328471,60.31013872,short,22-10-2024,0.056950499,3.108260611,542.45,555.7,1595.35,1696.55,1,1,-87.95,-0.0411
21-11-2024,TECHM.NS,BALRAMCHIN.NS,0.048007456,2.685980612,1.588353372,677.3777571,80.74401657,short,22-11-2024,0.078693045,3.096902624,508.7,515.6,1702.25,1747.45,1,2,-83.5,-0.0378
17-10-2024,TECHM.NS,TVSMOTOR.NS,0.002165784,2.678029616,0.401549304,473.3140879,55.94969437,short,23-10-2024,0.011085758,4.072755601,2679.25,2562.95,1699,1735.95,1,1,-153.25,-0.035
27-01-2025,TECHM.NS,OFSS.NS,0.039097773,2.777119268,0.090744204,597.3231394,76.6069134,short,30-01-2025,0.14702127,3.369054453,9299,8994.6,1653.9,1670.1,1,1,-320.6,-0.0293
14-10-2024,TECHM.NS,IEX.NS,0.00193279,2.621549249,5.338285754,485.8254213,60.80744758,short,21-10-2024,0.008513098,3.226712713,196.18,187.11,1692.5,1701.2,1,5,-52.57,-0.0278
08-11-2024,TECHM.NS,SHRIRAMFIN.NS,0.015442318,2.645490807,1.67056563,513.6046646,61.51965774,short,11-11-2024,0.032204652,3.003794628,601.59,599.89,1681.35,1704.15,1,2,-47.3,-0.0207
23-01-2025,TECHM.NS,INDIACEM.NS,0.039899041,2.708313188,2.475154838,746.5349622,72.13318977,short,24-01-2025,0.070450386,3.351246504,311.7,295.15,1713.4,1723.05,1,2,-35.85,-0.0177
12-09-2024,TECHM.NS,GRANULES.NS,0.020642413,3.295595131,1.171232756,799.4236893,55.28497614,short,13-09-2024,0.052991511,3.634846747,564.9,555,1643.25,1656.05,1,1,-22.7,-0.0103
19-11-2024,TECHM.NS,GLENMARK.NS,0.032411586,2.905988327,0.462470459,846.0444278,56.19398149,short,21-11-2024,0.055208004,3.107299342,1492.65,1466.4,1699.65,1702.25,1,1,-28.85,-0.009
08-11-2024,TECHM.NS,TVSMOTOR.NS,0.049677973,2.873542648,0.45807234,353.1459717,68.80960002,short,11-11-2024,0.082176767,3.189891516,2467.9,2460.5,1681.35,1704.15,1,1,-30.2,-0.0073
26-08-2024,TECHM.NS,IEX.NS,0.005350617,2.713566578,4.745110796,581.4527401,59.74005396,short,04-09-2024,0.00264606,0.978177925,188.95,206.85,1640.15,1645.3,1,5,-7.85,-0.0043
12-11-2024,TECHM.NS,SHRIRAMFIN.NS,0.049632752,3.024926614,1.680653913,509.8272459,63.44161202,short,13-11-2024,0.059563808,3.185466512,586.24,570.77,1687,1675.6,1,2,7.33,0.0032
04-11-2024,TECHM.NS,TVSMOTOR.NS,0.020692679,2.814452587,0.448927613,371.6424739,65.33307839,short,06-11-2024,0.044218759,3.047653645,2412.15,2485.9,1638.4,1693.55,1,1,18.6,0.0046
12-03-2025,TECHM.NS,DIVISLAB.NS,0.019756411,-3.372531981,0.192854793,554.1266107,61.90114306,long,13-03-2025,0.064601712,-3.104722587,5667.15,5620.45,1438.3,1440.65,1,1,49.05,0.0069
23-10-2024,TECHM.NS,SHRIRAMFIN.NS,0.01146871,2.966758994,1.58584647,553.3071427,56.76723945,short,25-10-2024,0.024304366,3.064078647,639.55,618.53,1735.95,1716.45,1,2,17.98,0.0076
22-01-2025,TECHM.NS,OFSS.NS,0.015840208,2.730048302,0.086254612,642.0597859,78.54528025,short,24-01-2025,0.022432352,3.057189255,9593.2,9805.65,1683.95,1723.05,1,1,173.35,0.0154
12-07-2024,TECHM.NS,SHRIRAMFIN.NS,0.008947197,2.572129685,0.96752155,835.6712158,50.01706764,short,02-08-2024,0.127757835,0.956046678,558.88,598.42,1505.05,1507.7,1,1,36.89,0.0179
23-10-2024,TECHM.NS,TORNTPHARM.NS,0.036255834,3.010250409,0.315245209,509.4648151,59.86281567,short,19-12-2024,0.280373649,0.907011391,3318.95,3469.15,1735.95,1754.35,1,1,131.8,0.0261
12-07-2024,TECHM.NS,BHARTIARTL.NS,0.034950198,2.606142986,0.293848541,938.2313069,55.89114681,short,05-08-2024,0.200087276,0.827840264,1433.25,1465.7,1505.05,1456.35,1,1,81.15,0.0276
29-10-2024,TECHM.NS,IEX.NS,0.046858762,3.178835848,5.661243132,441.6597446,75.00834998,short,30-10-2024,0.067539477,3.191531401,179.89,176.28,1698.5,1684.95,1,6,77.69,0.0414
16-08-2024,TECHM.NS,DIVISLAB.NS,0.016307096,2.540485372,0.202011594,501.627823,58.08760908,short,05-09-2024,0.00837872,0.983537637,4633.9,5120.9,1585.3,1639.5,1,1,432.8,0.0696
06-08-2024,TORNTPHARM.NS,GAIL.NS,0.034662123,2.821835831,9.536139228,806.1206906,100.6635148,short,08-08-2024,0.068405648,3.390363569,223.4,227.31,3220.55,3333.4,1,11,-1237.44,-0.3593
12-07-2024,TORNTPHARM.NS,BPCL.NS,0.039156663,2.570416642,5.888056985,885.3055841,105.0167042,short,23-07-2024,0.438734404,3.930061338,304.55,306,2948.45,3138.7,1,6,-1140.05,-0.3505
06-08-2024,TORNTPHARM.NS,BPCL.NS,0.043818424,2.554944282,6.170952668,839.1256846,123.6842748,short,08-08-2024,0.123538533,3.133897709,334.7,338.3,3220.55,3333.4,1,6,-673.5,-0.1894
19-08-2024,TORNTPHARM.NS,RECLTD.NS,0.028465363,2.644507487,3.231638112,1057.220311,152.7254806,short,17-09-2024,0.077889857,3.221760632,584.3,544.85,3349.35,3453.25,1,3,-351.15,-0.0893
06-08-2024,TORNTPHARM.NS,RECLTD.NS,0.016919465,2.713607193,2.942083417,1174.100545,141.084679,short,08-08-2024,0.037317915,3.004859938,565.45,583.55,3220.55,3333.4,1,3,-320.45,-0.0846
28-08-2024,TORNTPHARM.NS,COALINDIA.NS,0.021813707,2.595667577,4.79470364,534.3890152,139.2199815,short,30-08-2024,0.023162135,3.010989503,526.35,524.95,3419.45,3485.15,1,5,-329.9,-0.0836
27-01-2025,TORNTPHARM.NS,HINDPETRO.NS,0.000520762,3.089334053,8.431402878,-77.711102,161.3995653,short,29-01-2025,0.00152954,3.133019128,345.95,345.25,3337.75,3360.5,1,8,-182.7,-0.0496
02-09-2024,TORNTPHARM.NS,COALINDIA.NS,0.03731642,2.696045874,4.973688257,462.0107526,139.9063139,short,04-09-2024,0.02515796,3.464590374,520.85,503.65,3429.75,3462.85,1,5,-182.7,-0.0462
11-09-2024,TORNTPHARM.NS,COALINDIA.NS,0.0292448,3.64166661,5.433479177,274.7238574,145.8930578,short,12-09-2024,0.292044945,3.31482686,483.95,495.65,3435.55,3461.45,1,5,-117.8,-0.0301
27-01-2025,TORNTPHARM.NS,OFSS.NS,0.023387302,2.968174962,0.171497747,1321.577889,141.9776689,short,30-01-2025,0.206486796,3.322422809,9299,8994.6,3337.75,3358.25,1,1,-324.9,-0.0257
18-07-2024,TORNTPHARM.NS,BAJAJ-AUTO.NS,0.016039502,2.831173683,0.188657538,1004.390449,84.01263655,short,23-07-2024,0.049379605,4.09423258,9626.2,9382.5,3058.3,3138.7,1,1,-324.1,-0.0256
09-08-2024,TORNTPHARM.NS,RECLTD.NS,0.048283829,2.893162675,3.052527907,1129.420784,144.2886079,short,13-08-2024,0.053590013,3.298210001,586.9,568.95,3338.4,3363.4,1,3,-92.95,-0.0237
23-07-2024,TORNTPHARM.NS,NATIONALUM.NS,0.029072218,3.262791569,8.500970179,1193.82934,113.6284593,short,24-07-2024,0.094580415,3.123580515,185.17,186.57,3138.7,3145.9,1,9,-63.4,-0.0191
26-07-2024,TORNTPHARM.NS,ADANIPORTS.NS,0.000850917,2.627861032,1.340720331,871.0628922,97.20480513,short,06-08-2024,0.00182369,3.15791956,1542.75,1494.1,3194.9,3220.55,1,1,-74.3,-0.0157
07-08-2024,TORNTPHARM.NS,ADANIPORTS.NS,0.003769951,3.38757342,1.400273348,808.4371642,104.3433253,short,08-08-2024,0.005520166,3.692770575,1543.8,1519,3323.65,3333.4,1,1,-34.55,-0.0071
18-09-2024,TORNTPHARM.NS,SHRIRAMFIN.NS,0.003756307,-3.776003364,5.455162913,-67.63160773,125.2335964,long,19-09-2024,0.024040479,-3.192407388,714.94,705.07,3359.6,3351.9,1,5,-28.63,-0.007
09-08-2024,TORNTPHARM.NS,ADANIPORTS.NS,0.011270277,3.413783896,1.421916906,785.7646865,108.8818175,short,12-08-2024,0.010881726,3.708660746,1533.8,1501.4,3338.4,3337.25,1,1,-31.25,-0.0064
23-07-2024,TORNTPHARM.NS,ADANIPORTS.NS,0.00053492,2.755211208,1.318064882,894.0918195,93.57651539,short,24-07-2024,0.001079082,3.070899353,1507.35,1484.8,3138.7,3145.9,1,1,-29.75,-0.0064
29-01-2025,TORNTPHARM.NS,INDIACEM.NS,0.048500957,3.238329539,4.649588642,1622.194445,136.7773496,short,30-01-2025,0.04238819,3.5092218,278.6,268.45,3360.5,3358.25,1,5,1.1,0.0003
09-09-2024,TORNTPHARM.NS,COALINDIA.NS,0.046092524,3.721667997,5.292711171,332.319436,143.6793048,short,10-09-2024,0.056602837,3.366663504,484.45,491.1,3431.1,3426.15,1,5,31.4,0.008
29-10-2024,TORNTPHARM.NS,LUPIN.NS,0.026338135,-2.906351053,1.385049097,423.2172156,90.55796704,long,14-11-2024,0.018641951,-0.904154424,2206.15,2015.85,3215.65,3102.4,1,1,77.05,0.0142
31-12-2024,TORNTPHARM.NS,LUPIN.NS,0.00692399,-2.702533377,1.259264211,649.3299826,94.6255006,long,14-01-2025,0.011023173,-0.871550543,2355.7,2154.6,3360.05,3252.4,1,1,93.45,0.0163
19-12-2024,TORNTPHARM.NS,SHRIRAMFIN.NS,0.001139426,3.048551604,4.414188427,494.2413376,122.8629967,short,20-12-2024,0.00291623,3.222076903,589.09,575.45,3469.15,3437,1,4,114.96,0.0283
27-01-2025,TORNTPHARM.NS,INDIACEM.NS,0.006211154,3.260393915,4.69768279,1601.748838,133.9890379,short,28-01-2025,0.01960157,3.320193544,276.55,268.25,3337.75,3314.8,1,5,106.45,0.0295
05-09-2024,TORNTPHARM.NS,COALINDIA.NS,0.045347887,3.482150283,5.15980694,386.285812,141.2317387,short,06-09-2024,0.049826354,3.541053331,497,488.55,3442.5,3416.7,1,5,120.55,0.0306
17-04-2025,TORNTPHARM.NS,GLENMARK.NS,0.004428524,2.58343533,1.189631442,1412.233352,95.06931235,short,08-05-2025,0.011064182,0.659831513,1342.4,1418.9,3254.8,3185.8,1,1,145.5,0.0316
27-01-2025,TORNTPHARM.NS,GLENMARK.NS,0.008715399,2.5958792,1.085687114,1562.777823,98.06924609,short,01-02-2025,0.010529968,0.781173959,1400.4,1436.9,3337.75,3207.7,1,1,166.55,0.0352
04-04-2025,TORNTPHARM.NS,GRANULES.NS,0.038636026,2.823153468,3.108234164,1440.490705,151.0096231,short,20-05-2025,0.077409462,0.778905229,456.75,509.2,3286.5,3241.5,1,3,187.45,0.0501
25-10-2024,TORNTPHARM.NS,TVSMOTOR.NS,0.032781404,3.519548549,1.28333008,-133.7845901,120.1098914,short,30-10-2024,0.020427364,0.887145778,2449.8,2458.9,3432.85,3137.8,1,1,304.15,0.0517
23-12-2024,TORNTPHARM.NS,SHRIRAMFIN.NS,0.005604548,2.987728564,4.394946374,509.5636831,126.0985231,short,27-01-2025,0.058959642,3.402000883,576.58,511.65,3420.35,3337.75,1,4,265.47,0.0664
26-09-2024,TORNTPHARM.NS,SHRIRAMFIN.NS,0.007551069,-3.016113743,5.154560835,74.16200371,133.4416583,long,04-10-2024,0.006409242,0.005662442,725.69,667.26,3412.3,3473.55,1,5,364.68,0.0881
31-01-2025,TORNTPHARM.NS,INDIACEM.NS,0.045940453,2.927125976,4.601332855,1642.60685,140.5068372,short,12-02-2025,0.013101726,0.782595244,264.1,279.55,3269.1,3059.9,1,5,1061.45,0.3004
25-10-2024,TORNTPHARM.NS,HINDPETRO.NS,0.01808926,2.508333962,6.291924051,665.5467998,169.1125768,short,29-10-2024,0.055121763,0.585011948,372.4,388.5,3432.85,3215.65,1,6,1319.3,0.3467
30-01-2025,TORNTPHARM.NS,HINDPETRO.NS,0.004195012,2.730573603,8.328459234,-33.83704529,169.8546881,short,06-03-2025,0.470140548,0.958238859,351.6,339.15,3358.25,3059,1,8,2381.55,0.642
13-08-2024,TVSMOTOR.NS,RECLTD.NS,0.009098563,2.582993584,2.798969304,779.4486826,102.1596601,short,23-08-2024,0.019801646,3.046929958,568.95,586.7,2635.8,2767,1,3,-375.85,-0.1173
01-02-2025,TVSMOTOR.NS,SHRIRAMFIN.NS,0.012533909,2.689945225,3.182418364,593.3923386,100.1127122,short,03-02-2025,0.027440257,3.165754767,531.8,546.15,2555.1,2653.75,1,3,-281.6,-0.0912
26-08-2024,TVSMOTOR.NS,RECLTD.NS,0.043520614,2.954361487,2.879028698,752.3450322,109.8917356,short,11-09-2024,0.051773172,3.00295704,589.85,562.75,2775.2,2759.65,1,3,19.55,0.0058
03-02-2025,TVSMOTOR.NS,HINDPETRO.NS,0.043765803,3.579889977,5.875933311,223.4693309,145.5882655,short,04-02-2025,0.240783642,3.05131892,324.9,333.7,2653.75,2644.4,1,6,64.9,0.0218
30-07-2024,TVSMOTOR.NS,GRANULES.NS,0.023292606,-3.982514428,5.270730161,-198.5251272,102.6917846,long,31-07-2024,0.077486754,-5.41305016,588.95,630.1,2496.7,2531,1,5,130.35,0.0422
25-07-2024,TVSMOTOR.NS,GRANULES.NS,0.00551818,-2.878409448,5.431630364,-260.2415036,98.22916195,long,29-07-2024,0.014039976,-3.01020842,550.9,564.85,2449.3,2484.6,1,5,162.55,0.0542
28-02-2025,TVSMOTOR.NS,SHRIRAMFIN.NS,0.027272579,-3.179313771,3.051498768,679.9141414,106.3450537,long,02-04-2025,0.117141269,-0.652790804,617.3,639.4,2225.5,2496.1,1,3,789.7,0.2778
30-01-2025,UBL.NS,POWERGRID.NS,0.03499238,2.601574884,3.436713851,874.7741241,90.17319577,short,01-02-2025,0.05675477,4.002701888,295.35,289.85,2124.4,2235.8,1,3,-339.7,-0.1404
05-03-2025,UBL.NS,INDIGO.NS,0.00506502,-2.772896659,0.222777768,1033.973727,68.39635659,long,11-04-2025,0.010030841,-0.705089571,4698.1,5151.1,1890.95,2019.5,1,1,-324.45,-0.0492
11-09-2024,UBL.NS,BHEL.NS,0.027931433,2.626420889,2.37810115,1272.120247,73.71100715,short,19-09-2024,0.030422794,3.074367253,258.75,257.15,2081.05,2130.5,1,2,-100.5,-0.043
01-01-2025,UBL.NS,HINDALCO.NS,0.003716496,3.350733352,1.749679797,814.3842945,71.78815068,short,02-01-2025,0.030317976,3.720895886,592.95,599,2092.4,2136.65,1,2,-82.45,-0.0307
30-01-2025,UBL.NS,JINDALSTEL.NS,0.031920052,3.166534259,1.080417682,946.1090246,85.48336909,short,31-01-2025,0.059581508,3.978808801,840.05,791.55,2124.4,2146,1,1,-70.1,-0.0236
27-12-2024,UBL.NS,CHOLAFIN.NS,0.00573859,2.584013071,0.782677926,908.4238111,72.49428909,short,01-01-2025,0.009296919,3.463542014,1193.85,1184.35,2030.15,2092.4,1,1,-71.75,-0.0223
12-08-2024,UBL.NS,VOLTAS.NS,0.0046525,-2.687747445,0.661538829,1045.575036,63.39634601,long,23-09-2024,0.023312984,-0.453277479,1582.55,1882.45,1922.1,2144.05,1,1,-77.95,-0.0222
01-08-2024,UBL.NS,AUROPHARMA.NS,0.012042955,-2.502915265,1.084652667,623.8611376,70.55998397,long,07-08-2024,0.018084555,-3.091823681,1432.85,1465.15,2001.4,1965.4,1,1,-68.3,-0.0199
09-08-2024,UBL.NS,NAUKRI.NS,0.003086645,-2.548879848,0.935040697,779.827617,72.01120569,long,14-08-2024,0.040979977,-3.071511406,1442.9,1447.35,1945.45,1891.5,1,1,-58.4,-0.0172
09-08-2024,UBL.NS,TRENT.NS,0.032413669,-2.682524321,0.133445814,1304.89344,73.38710288,long,12-08-2024,0.07996861,-3.092036815,6275.35,6382.35,1945.45,1922.1,1,1,-130.35,-0.0159
